author_type,location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,living_meters,kitchen_meters,district,street,underground,price_per_square_meter
realtor,Лобня,2,9,2,48.0,7650000,2023,27.6220728209288,8.42762207727825,Лобня,Силикатная,Лобня,159375
homeowner,Лобня,5,5,2,46.5,6500000,1966,31.2,6.0,Лобня,Ленина,Лобня,139784
real_estate_agent,Лобня,8,9,2,41.0,7400000,1975,30.0,6.0,Лобня,Силикатная,Лобня,180487
homeowner,Лобня,7,18,2,66.0,10700000,2017,30.0,14.0,Лобня,Окружная,Лобня,162121
homeowner,Лобня,3,17,2,61.3,10700000,2012,34.2,9.8,Лобня,Катюшки,Лобня,174551
homeowner,Лобня,3,4,2,43.8,8500000,1962,26.0,6.5,Лобня,Победы,Лобня,194063
homeowner,Лобня,5,14,2,83.0,12100000,2007,40.0,14.4,Лобня,Чайковского,Лобня,145783
homeowner,Лобня,3,17,2,61.3,10600000,2010,34.2,9.8,Лобня,Катюшки,Лобня,172920
homeowner,Лобня,4,5,2,45.1,6000000,1900,25.953239254664354,6.0,Лобня,Калинина,Лобня,133037
realtor,Лобня,1,4,2,44.0,5200000,1975,27.0,6.0,Лобня,Ленина,Лобня,118181
real_estate_agent,Лобня,3,17,3,75.9,14700000,2013,43.67740264809367,15.0,Лобня,Физкультурная,Лобня,193675
real_estate_agent,Лобня,1,9,3,68.8,8000000,1988,40.1,9.5,Лобня,Текстильная,Лобня,116279
realtor,Лобня,8,9,3,75.2,9100000,1988,40.9,8.9,Лобня,Текстильная,Лобня,121010
realtor,Лобня,9,10,3,107.2,17800000,2005,61.689295966740985,16.0,Лобня,Авиационная,Лобня,166044
realtor,Лобня,18,20,3,96.0,10400000,2008,62.0,12.0,Лобня,Текстильная,Лобня,108333
real_estate_agent,Лобня,3,5,3,58.7,7500000,1970,33.779493220594176,10.0,Лобня,9 Квартал,Лобня,127768
realtor,Лобня,5,14,3,96.2,11800000,2006,69.0,16.0,Лобня,Пушкина,Лобня,122661
realtor,Лобня,16,17,3,81.0,11400000,2015,52.0,13.0,Лобня,Юности,Лобня,140740
real_estate_agent,Лобня,5,6,3,81.0,7999999,1995,43.0,7.8,Лобня,Молодежная,Лобня,98765
real_estate_agent,Лобня,9,14,3,96.9,10300000,1996,53.3,16.0,Лобня,Крупской,Лобня,106295
real_estate_agent,Лобня,16,17,3,80.0,13450000,2010,54.0,11.0,Лобня,Физкультурная,Лобня,168125
real_estate_agent,Лобня,15,17,3,84.3,12500000,2017,47.0,12.0,Лобня,Окружная,Лобня,148279
real_estate_agent,Лобня,8,14,3,74.0,11500000,2000,41.0,12.0,Лобня,Авиационная,Лобня,155405
realtor,Лобня,14,17,3,79.8,8200000,2023,48.8,9.4,Лобня,Молодежная,Лобня,102756
homeowner,Лобня,4,5,3,60.0,6960000,1975,34.527591026161,6.0,Лобня,Букинское шоссе,Лобня,116000
real_estate_agent,Лобня,12,18,3,89.0,10900000,2013,57.5,11.2,Лобня,Текстильная,Лобня,122471
real_estate_agent,Лобня,14,16,3,88.3,10400000,2013,57.5,11.2,Лобня,Текстильная,Лобня,117780
homeowner,Лобня,1,2,3,69.4,10500000,1959,42.0,7.0,Лобня,Лесная,Лобня,151296
realtor,Лобня,2,9,3,61.0,9100000,1994,37.0,8.0,Лобня,Крупской,Лобня,149180
real_estate_agent,Лобня,3,14,3,82.6,13000000,1991,33.3,34.7,Лобня,Крупской,Лобня,157384
realtor,Лобня,10,14,3,81.0,9300000,1991,51.0,8.2,Лобня,Крупской,Лобня,114814
realtor,Лобня,8,18,3,66.4,10500000,2018,36.9,13.5,Лобня,Колычева,Лобня,158132
realtor,Лобня,3,16,3,64.0,7700000,2023,36.829430427905066,11.236829436371,Лобня,Букинское шоссе,Лобня,120312
homeowner,Лобня,4,14,3,98.0,12500000,2006,69.0,15.9,Лобня,Пушкина,Лобня,127551
realtor,Лобня,4,5,3,56.3,6950000,1970,46.0,8.0,Лобня,Чкалова,Лобня,123445
realtor,Лобня,2,9,3,59.2,8750000,1977,41.7,6.2,Лобня,Силикатная,Лобня,147804
real_estate_agent,Лобня,1,9,3,103.0,16000000,2023,53.0,15.0,Лобня,Юбилейная,Лобня,155339
realtor,Лобня,7,10,3,100.7,17500000,1999,51.1,15.6,Лобня,Крупской,Лобня,173783
realtor,Лобня,8,10,3,61.0,10500000,1986,37.0,8.0,Лобня,Ленина,Лобня,172131
homeowner,Лобня,17,17,3,75.8,14990000,2015,44.9,13.0,Лобня,Юности,Лобня,197757
realtor,Лобня,12,14,3,70.0,10000000,2023,40.282189530521165,12.29028219603078,Лобня,Некрасова,Лобня,142857
real_estate_agent,Лобня,8,14,3,77.7,10800000,2006,42.0,12.0,Лобня,Окружная,Лобня,138996
homeowner,Лобня,4,5,3,62.5,8700000,1986,40.4,8.0,Лобня,Чайковского,Лобня,139200
realtor,Лобня,3,5,3,51.6,8900000,1969,29.693728282498462,6.0,Лобня,Деповская,Лобня,172480
realtor,Лобня,1,1,3,47.4,14000000,1952,30.0,6.0,Лобня,Лермонтова,Лобня,295358
real_estate_agent,Лобня,9,14,3,96.9,10299999,1996,53.4,10.2,Лобня,Крупской,Лобня,106295
real_estate_agent,Лобня,2,9,3,71.0,12499000,1989,44.7,7.4,Лобня,Краснополянская,Лобня,176042
realtor,Лобня,8,10,3,61.4,9500000,1981,38.1,8.0,Лобня,Ленина,Лобня,154723
real_estate_agent,Лобня,1,16,3,60.0,6868000,2023,34.527591026161,10.534527596597812,Лобня,Спортивная,Лобня,114466
real_estate_agent,Лобня,15,17,3,76.0,12300000,2010,44.0,10.0,Лобня,Физкультурная,Лобня,161842
homeowner,Лобня,3,17,3,98.2,13400000,2014,56.51015731281684,11.0,Лобня,Жирохова,Лобня,136456
real_estate_agent,Лобня,10,10,3,105.8,11700000,1996,62.2,14.0,Лобня,Чайковского,Лобня,110586
realtor,Лобня,6,17,3,72.0,10500000,2010,46.0,11.0,Лобня,бульвар Лобненский,Лобня,145833
realtor,Лобня,6,13,4,130.0,19500000,2004,74.80978055668217,16.0,Лобня,Крупской,Лобня,150000
real_estate_agent,Лобня,4,4,4,73.3,9900000,1964,50.0,7.5,Лобня,Ленина,Лобня,135061
real_estate_agent,Лобня,1,3,4,70.3,7500000,2023,40.45482748565197,8.0,Лобня,Южная,Лобня,106685
real_estate_agent,Лобня,4,5,4,60.0,9490000,1967,44.7,7.0,Лобня,9 Квартал,Лобня,158166
real_estate_agent,Лобня,4,10,4,116.9,18800000,1998,67.27125651597035,13.0,Лобня,Монтажников,Лобня,160821
real_estate_agent,Лобня,5,14,4,84.6,11200000,2023,54.4,8.2,Лобня,Калинина,Лобня,132387
real_estate_agent,Лобня,4,6,4,160.0,25100000,2005,92.07357606976267,21.8,Лобня,Ленина,Лобня,156875
realtor,Лобня,9,10,4,135.0,19700000,1999,80.0,28.0,Лобня,Крупской,Лобня,145925
homeowner,Лобня,5,5,4,58.8,8200000,1975,44.6,7.1,Лобня,Ленина,Лобня,139455
real_estate_agent,Лобня,9,16,4,90.0,16000000,2023,50.5,21.0,Лобня,проезд Шадунца,Лобня,177777
real_estate_agent,Лобня,3,4,4,82.1,8900000,1931,59.6,8.0,Лобня,Аэропортовская,Лобня,108404
homeowner,Лобня,17,18,4,123.0,25000000,2014,84.0,25.0,Лобня,Жирохова,Лобня,203252
homeowner,Лобня,5,18,2,65.7,12500000,2017,37.807712173646294,13.5,Лобня,Окружная,Лобня,190258
real_estate_agent,Люберцы,7,9,1,32.5,4999000,1978,18.7,6.0,Люберцы,Южная,Панки,153815
realtor,Лобня,9,17,1,24.6,4500000,2023,12.0,5.1,открыт Северный обход Лобни,что значительно сокращает время в пути до Москвы на автомобиле по Дмитровскому шоссе. Переуступка права от физического лица,Лобня,182926
realtor,Лобня,3,17,1,27.1,5400000,2023,20.0,4.7580949644633455,Лобня,Колычева,Лобня,199261
real_estate_agent,Лобня,3,3,1,15.0,2650000,2023,5.0,5.0,Лобня,Железнодорожная,Лобня,176666
real_estate_agent,Лобня,17,17,1,24.6,4000000,2023,12.0,4.319156314605103,Лобня,Колычева,Лобня,162601
unknown,Лобня,3,18,1,28.0,5300000,2018,18.7,2.5,Лобня,Колычева,Лобня,189285
real_estate_agent,Лобня,12,17,1,27.0,6200000,2021,17.0,5.0,Лобня,Колычева,Лобня,229629
real_estate_agent,Лобня,15,17,1,27.1,5200000,2019,15.0,4.0,Лобня,Колычева,Лобня,191881
homeowner,Лобня,12,17,1,29.0,6200000,2018,16.688335662644484,3.0,Лобня,Колычева,Лобня,213793
real_estate_agent,Лобня,1,5,1,24.1,4300000,2023,15.1,4.0,Лобня,Деповская,Лобня,178423
real_estate_agent,Лобня,4,17,1,49.9,6900000,2023,25.0,8.761215451170514,Лобня,Пушкина,Лобня,138276
homeowner,Лобня,6,10,1,42.0,6000000,2011,24.1693137183127,7.374169317618469,Лобня,Калинина,Лобня,142857
real_estate_agent,Лобня,14,16,1,26.0,3591000,2023,14.961956111336434,4.564961958525719,Лобня,Спортивная,Лобня,138115
real_estate_agent,Лобня,15,16,1,26.0,3591000,2023,14.961956111336434,4.564961958525719,Лобня,Спортивная,Лобня,138115
homeowner,Лобня,4,17,1,45.9,6950000,2010,20.0,10.0,Лобня,Пушкина,Лобня,151416
real_estate_agent,Лобня,2,16,1,30.9,4268000,2023,17.781709378472915,5.425281712247873,Лобня,Спортивная,Лобня,138122
real_estate_agent,Лобня,6,17,1,26.2,4700000,2018,10.0,6.0,Лобня,Колычева,Лобня,179389
real_estate_agent,Лобня,4,17,1,45.9,6999999,2010,30.9,10.0,Лобня,Пушкина,Лобня,152505
unknown,Лобня,1,5,2,43.2,6300000,2023,26.0,6.0,Лобня,Ленина,Лобня,145833
real_estate_agent,Дмитров,5,9,2,51.0,6000000,1985,27.0,7.2,Дмитров,Подъячева,Алтуфьево,117647
real_estate_agent,Дмитров,2,3,2,57.5,4850000,2014,16.7,27.6,Дмитров,Веретенникова,Физтех,84347
real_estate_agent,Дмитров,2,4,2,81.3,9500000,2015,43.0,12.0,Дмитров,Рогачевская,Лобня,116851
real_estate_agent,Дмитров,1,10,2,69.3,6500000,2012,31.5,9.7,Дмитров,Гравийная,Лобня,93795
real_estate_agent,Дмитров,11,12,2,65.5,7900000,2023,47.3,4.0,Дмитров,Московская,Лобня,120610
real_estate_agent,Дмитров,3,5,2,45.9,5150000,1962,32.0,6.0,Дмитров,Космонавтов,Лобня,112200
real_estate_agent,Дмитров,3,15,2,66.8,8500000,2007,32.2,12.5,Дмитров,Архитектора В.В. Белоброва,Алтуфьево,127245
real_estate_agent,Дмитров,1,5,2,45.0,5150000,1971,30.0,6.0,Дмитров,Большевистская,Алтуфьево,114444
real_estate_agent,Дмитров,3,9,3,61.81,5550000,1978,41.2,7.1,Дмитров,Космонавтов,Лобня,89791
real_estate_agent,Дмитров,6,9,4,68.6,7600000,2023,38.3,6.4,Дмитров,Космонавтов,Алтуфьево,110787
real_estate_agent,Дмитров,2,4,1,40.0,5850000,2018,16.0,10.0,Дмитров,Рогачевская,Лобня,146250
real_estate_agent,Дмитров,3,3,1,38.8,3700000,2013,16.3,10.3,Дмитров,Спасская,Лобня,95360
real_estate_agent,Дмитров,9,9,1,35.6,4800000,2006,17.3,10.2,Дмитров,Сиреневая,Лобня,134831
real_estate_agent,Балашиха,8,17,2,60.0,8400000,2006,40.0,13.0,Балашиха,Свердлова,Щёлковская,140000
real_estate_agent,Мытищи,11,15,1,22.0,5850000,2022,12.0,4.0,Мытищи,Колпакова,Медведково,265909
real_estate_agent,Клин,1,4,4,154.0,10500000,2008,9.0,32.0,Клин,Победы,Ховрино,68181
homeowner,Клин,17,18,5,159.0,19000000,2011,136.0,20.0,Клин,Дзержинского,Войковская,119496
real_estate_agent,Лобня,5,5,2,40.6,5950000,1969,23.363669927702276,5.5,Лобня,Победы,Лобня,146551
realtor,Лобня,14,17,2,54.0,6799995,2021,31.0,10.0,Лобня,Колычева,Лобня,125925
realtor,Лобня,6,7,2,92.0,14600000,2002,65.0,22.0,Лобня,Юбилейная,Лобня,158695
real_estate_agent,Лобня,3,14,2,57.5,7200000,2004,33.08894140007096,10.0,Лобня,Чайковского,Лобня,125217
realtor,Лобня,3,19,2,63.0,11200000,2016,33.7,12.9,Лобня,Юности,Лобня,177777
real_estate_agent,Лобня,2,12,2,48.0,7900000,1972,30.0,6.0,Лобня,Ленина,Лобня,164583
real_estate_agent,Лобня,2,5,2,45.0,5990000,1967,25.89569326962075,5.2,Лобня,Калинина,Лобня,133111
real_estate_agent,Лобня,14,17,2,52.7,9900000,2023,36.0,10.0,Лобня,Колычева,Лобня,187855
realtor,Лобня,15,23,2,63.4,10300000,2013,37.0,14.0,Лобня,Ленина,Лобня,162460
real_estate_agent,Лобня,17,17,2,62.8,9900000,2010,33.2,12.9,Лобня,бульвар Лобненский,Лобня,157643
real_estate_agent,Лобня,6,9,2,38.0,7200000,1966,21.867474316568632,9.0,Лобня,Мирная,Лобня,189473
realtor,Лобня,8,14,2,52.3,7899999,2009,20.0,15.0,Лобня,Спортивная,Лобня,151051
realtor,Лобня,4,4,2,45.5,5800000,1963,29.0,6.1,Лобня,Деповская,Лобня,127472
real_estate_agent,Лобня,3,3,2,45.0,5900000,1958,28.0,8.0,Лобня,40 лет Октября,Лобня,131111
real_estate_agent,Лобня,7,9,2,59.1,10700000,2023,26.0,8.5,Лобня,Ленина,Лобня,181049
real_estate_agent,Лобня,8,17,2,60.3,7700000,2023,33.8,10.0,Лобня,Текстильная,Лобня,127694
real_estate_agent,Лобня,3,5,2,43.8,5800000,2023,28.3,7.0,Лобня,9 Квартал,Лобня,132420
realtor,Лобня,14,19,2,59.0,7900000,2012,32.0,12.0,Лобня,проезд Свободный,Лобня,133898
real_estate_agent,Лобня,6,14,2,60.8,8200000,2005,33.0,10.9,Лобня,Кольцевая,Лобня,134868
real_estate_agent,Лобня,4,5,2,44.3,5700000,2023,30.0,8.0,Лобня,Московская,Лобня,128668
real_estate_agent,Лобня,2,4,2,41.7,7550000,2023,30.7,6.0,Лобня,Дружбы,Лобня,181055
real_estate_agent,Лобня,4,14,2,63.8,9000000,2023,35.5,12.3,Лобня,Спортивная,Лобня,141065
homeowner,Лобня,4,5,2,37.0,5800000,1968,22.0,6.0,Лобня,Деповская,Лобня,156756
real_estate_agent,Лобня,13,16,2,50.2,9600000,1982,27.2,11.0,Лобня,Букинское шоссе,Лобня,191235
realtor,Лобня,3,14,2,57.8,8500000,2005,32.8,9.0,Лобня,Кольцевая,Лобня,147058
realtor,Лобня,6,9,2,54.6,6350000,1992,28.0,8.0,Лобня,Чайковского,Лобня,116300
real_estate_agent,Лобня,17,17,2,61.6,10700000,2011,34.3,9.9,Лобня,Катюшки,Лобня,173701
unknown,Лобня,7,17,2,60.6,8900000,2015,34.0,13.0,Лобня,Юности,Лобня,146864
realtor,Лобня,6,9,2,43.5,7600000,1980,27.2,6.0,Лобня,Фестивальная,Лобня,174712
realtor,Лобня,2,16,2,55.0,7390000,2023,31.0,8.7,Лобня,Молодежная,Лобня,134363
real_estate_agent,Лобня,5,5,2,43.0,5500000,1965,29.0,6.0,Лобня,Деповская,Лобня,127906
real_estate_agent,Лобня,1,5,2,41.0,5700000,2023,27.0,6.0,Лобня,Калинина,Лобня,139024
real_estate_agent,Лобня,9,20,2,69.7,9700000,2008,37.8,11.0,Лобня,Текстильная,Лобня,139167
homeowner,Лобня,9,10,2,59.6,9100000,2011,27.3,9.2,Лобня,Калинина,Лобня,152684
real_estate_agent,Лобня,2,5,2,38.3,5850000,1971,22.3,7.0,Лобня,Деповская,Лобня,152741
homeowner,Лобня,4,5,2,45.0,8000000,1979,25.89569326962075,6.0,Лобня,Букинское шоссе,Лобня,177777
homeowner,Лобня,5,5,2,43.6,5550000,1973,29.0,5.0,Лобня,Чайковского,Лобня,127293
real_estate_agent,Лобня,9,15,2,63.1,9700000,2012,30.8,10.0,Лобня,Катюшки,Лобня,153724
realtor,Лобня,4,17,2,46.8,8650000,2019,12.0,23.0,Лобня,Колычева,Лобня,184829
real_estate_agent,Лобня,5,5,2,40.5,6300000,1968,28.0,5.7,Лобня,Ленина,Лобня,155555
homeowner,Лобня,17,17,2,53.8,7300000,2022,29.7,10.4,Лобня,Колычева,Лобня,135687
homeowner,Лобня,8,17,2,63.8,10900000,2011,33.6,12.9,Лобня,бульвар Лобненский,Лобня,170846
realtor,Лобня,15,17,2,62.2,12000000,2022,33.0,12.0,Лобня,Калинина,Лобня,192926
